date,symbol,open,high,low,close,volume
2024-10-05,ETH,2414.67,2428.3,2389.86,2414.79,550227220.41
2024-10-06,ETH,2414.79,2457.66,2406.92,2439.96,602094342.62
2024-10-07,ETH,2439.96,2520.68,2403.11,2422.14,1493722557.57
2024-10-08,ETH,2422.14,2464.96,2400.15,2439.67,1377080732.7
2024-10-09,ETH,2439.67,2472.34,2349.45,2368.44,1523323936.03
2024-10-10,ETH,2368.44,2418.45,2327.91,2384.4,1537729729.42
2024-10-11,ETH,2384.4,2471.51,2380.07,2439.03,1249706601.35
2024-10-12,ETH,2439.03,2489.88,2433.76,2475.93,661111678.56
2024-10-13,ETH,2475.93,2484.69,2436.05,2468.12,760699456.42
2024-10-14,ETH,2468.12,2653.38,2442.68,2629.02,1776744305.84
2024-10-15,ETH,2629.02,2687.32,2536.79,2606.92,1823524605.14
2024-10-16,ETH,2606.92,2647.0,2588.65,2610.95,1233603929.17
2024-10-17,ETH,2610.95,2647.64,2574.89,2605.1,1147142948.19
2024-10-18,ETH,2605.1,2676.03,2595.49,2642.22,1183525663.73
2024-10-19,ETH,2642.22,2663.13,2631.03,2648.12,416907551.95
2024-10-20,ETH,2648.12,2758.61,2635.5,2746.4,908873436.8
2024-10-21,ETH,2746.4,2768.44,2653.51,2665.9,1309809409.67
2024-10-22,ETH,2665.9,2670.69,2605.16,2621.31,1231574569.37
2024-10-23,ETH,2621.31,2626.44,2447.63,2522.33,1409947643.87
2024-10-24,ETH,2522.33,2559.63,2505.09,2534.54,1317937404.35
2024-10-25,ETH,2534.54,2564.77,2379.92,2436.2,1979249041.9
2024-10-26,ETH,2436.2,2504.68,2426.19,2479.7,919877716.08
2024-10-27,ETH,2479.7,2524.68,2460.86,2505.21,622733569.44
2024-10-28,ETH,2505.21,2587.97,2468.99,2565.82,1563895675.64
2024-10-29,ETH,2565.82,2681.49,2559.73,2638.16,1827635698.82
2024-10-30,ETH,2638.16,2721.17,2599.62,2658.35,1596173816.57
2024-10-31,ETH,2658.35,2668.16,2500.37,2515.04,1356038657.29
2024-11-01,ETH,2515.04,2585.36,2465.23,2510.39,1361183545.79
2024-11-02,ETH,2510.39,2522.44,2470.1,2493.41,493209504.13
2024-11-03,ETH,2493.41,2495.76,2410.21,2456.66,1116194001.28
2024-11-04,ETH,2456.66,2489.68,2356.45,2396.87,1188223675.72
2024-11-05,ETH,2396.87,2479.4,2379.36,2422.4,1318124371.56
2024-11-06,ETH,2422.4,2746.79,2420.17,2724.61,2568248687.47
2024-11-07,ETH,2724.61,2920.14,2701.67,2897.52,2796153110.79
2024-11-08,ETH,2897.52,2985.38,2889.33,2963.98,2534385795.77
2024-11-09,ETH,2963.98,3158.45,2957.02,3127.99,2054533990.24
2024-11-10,ETH,3127.99,3251.73,3070.75,3186.06,3390612974.74
2024-11-11,ETH,3186.06,3391.44,3108.06,3375.79,4474444777.51
2024-11-12,ETH,3375.79,3446.83,3210.71,3247.18,5174594924.83
2024-11-13,ETH,3247.18,3339.13,3121.1,3191.32,5472868207.56
2024-11-14,ETH,3191.32,3242.46,3029.87,3059.11,3442349717.01
